,NIC_PT,NAME,NUI_PT,time,state,county,SAEPOVRTALL_PT,SAEPOVALL_PT,unemployed_percentage,State,County
1663,2351,"Chase County, NE",424,2008,31,029,10.6,374,2.7, NE,Chase County
1664,3797,"Cherry County, NE",707,2008,31,031,12.3,680,2.4, NE,Cherry County
1665,7284,"Cheyenne County, NE",1030,2008,31,033,9.7,945,2.8, NE,Cheyenne County
1666,4292,"Clay County, NE",751,2008,31,035,10.5,645,3.2, NE,Clay County
1667,6801,"Colfax County, NE",1675,2008,31,037,9.4,926,2.6, NE,Colfax County
1668,5990,"Cuming County, NE",1294,2008,31,039,9.3,845,2.9, NE,Cuming County
1669,7367,"Custer County, NE",1037,2008,31,041,11.4,1206,2.4, NE,Custer County
1670,14883,"Dakota County, NE",3036,2008,31,043,13.2,2606,4.2, NE,Dakota County
1671,5406,"Dawes County, NE",1104,2008,31,045,19.9,1555,2.9, NE,Dawes County
1672,17151,"Dawson County, NE",3839,2008,31,047,12,2893,4.0, NE,Dawson County
1673,1173,"Deuel County, NE",236,2008,31,049,11.2,207,2.9, NE,Deuel County
1674,4167,"Dixon County, NE",686,2008,31,051,10.1,619,3.2, NE,Dixon County
1675,24941,"Dodge County, NE",3689,2008,31,053,10.1,3489,3.5, NE,Dodge County
1676,389975,"Douglas County, NE",49909,2008,31,055,12.2,59511,3.7, NE,Douglas County
1677,1209,"Dundy County, NE",285,2008,31,057,14.3,277,2.9, NE,Dundy County
1678,3963,"Fillmore County, NE",629,2008,31,059,9.5,547,3.0, NE,Fillmore County
1679,1942,"Franklin County, NE",342,2008,31,061,12.6,378,3.0, NE,Franklin County
1680,1585,"Frontier County, NE",323,2008,31,063,12.7,310,2.8, NE,Frontier County
1681,2876,"Furnas County, NE",545,2008,31,065,13.4,604,2.9, NE,Furnas County
1682,15541,"Gage County, NE",2142,2008,31,067,11.3,2486,4.7, NE,Gage County
1683,1109,"Garden County, NE",117,2008,31,069,14.2,242,3.0, NE,Garden County
1684,970,"Garfield County, NE",266,2008,31,071,13.4,220,2.6, NE,Garfield County
1685,1194,"Gosper County, NE",254,2008,31,073,9.3,173,3.2, NE,Gosper County
1686,385,"Grant County, NE",96,2008,31,075,10,60,2.9, NE,Grant County
1687,1407,"Greeley County, NE",290,2008,31,077,13.5,299,2.9, NE,Greeley County
1688,40370,"Hall County, NE",7561,2008,31,079,12.5,6889,3.1, NE,Hall County
1689,6901,"Hamilton County, NE",928,2008,31,081,7.4,678,2.4, NE,Hamilton County
1690,2053,"Harlan County, NE",417,2008,31,083,12,392,3.1, NE,Harlan County
1691,646,"Hayes County, NE",139,2008,31,085,15.7,157,3.8, NE,Hayes County
1692,1781,"Hitchcock County, NE",348,2008,31,087,13.6,376,3.4, NE,Hitchcock County
1693,6678,"Holt County, NE",1144,2008,31,089,12.1,1211,2.7, NE,Holt County
1694,423,"Hooker County, NE",101,2008,31,091,9.3,66,4.3, NE,Hooker County
1695,4572,"Howard County, NE",697,2008,31,093,10.8,702,3.1, NE,Howard County
1696,4796,"Jefferson County, NE",776,2008,31,095,11.2,808,3.9, NE,Jefferson County
1697,2587,"Johnson County, NE",577,2008,31,097,11.3,457,3.2, NE,Johnson County
1698,4676,"Kearney County, NE",699,2008,31,099,8.7,551,2.7, NE,Kearney County
1699,5219,"Keith County, NE",870,2008,31,101,11.5,882,2.9, NE,Keith County
1700,516,"Keya Paha County, NE",107,2008,31,103,22.4,187,4.8, NE,Keya Paha County
1701,2319,"Kimball County, NE",365,2008,31,105,12.1,417,3.4, NE,Kimball County
1702,5372,"Knox County, NE",1085,2008,31,107,15.4,1266,3.2, NE,Knox County
1703,213355,"Lancaster County, NE",25107,2008,31,109,10.6,28086,3.1, NE,Lancaster County
1704,26402,"Lincoln County, NE",3486,2008,31,111,9.6,3369,3.0, NE,Lincoln County
1705,463,"Logan County, NE",113,2008,31,113,10.5,77,2.2, NE,Logan County
1706,433,"Loup County, NE",78,2008,31,115,17.7,109,3.8, NE,Loup County
1707,353,"McPherson County, NE",70,2008,31,117,12.9,66,2.3, NE,McPherson County
1708,24139,"Madison County, NE",3844,2008,31,119,12.1,3986,3.3, NE,Madison County
1709,5240,"Merrick County, NE",882,2008,31,121,10.1,759,3.1, NE,Merrick County
1710,3326,"Morrill County, NE",648,2008,31,123,13.5,659,3.1, NE,Morrill County
1711,2283,"Nance County, NE",448,2008,31,125,13,449,3.0, NE,Nance County
1712,4700,"Nemaha County, NE",692,2008,31,127,11.8,790,4.6, NE,Nemaha County
1713,2818,"Nuckolls County, NE",460,2008,31,129,13.2,583,2.9, NE,Nuckolls County
1714,11031,"Otoe County, NE",1468,2008,31,131,9.6,1457,3.5, NE,Otoe County
1715,1597,"Pawnee County, NE",287,2008,31,133,12.9,326,3.4, NE,Pawnee County
1716,1860,"Perkins County, NE",345,2008,31,135,10.7,303,2.4, NE,Perkins County
1717,6366,"Phelps County, NE",923,2008,31,137,10.4,922,2.4, NE,Phelps County
1718,5087,"Pierce County, NE",940,2008,31,139,9.8,691,3.0, NE,Pierce County
1719,23201,"Platte County, NE",3268,2008,31,141,7.7,2446,3.0, NE,Platte County
1720,3414,"Polk County, NE",568,2008,31,143,7.8,385,2.8, NE,Polk County
1721,7350,"Red Willow County, NE",1103,2008,31,145,10.6,1110,2.9, NE,Red Willow County
1722,5325,"Richardson County, NE",1006,2008,31,147,10.9,877,4.4, NE,Richardson County
1723,902,"Rock County, NE",238,2008,31,149,17.6,259,2.8, NE,Rock County
1724,9451,"Saline County, NE",1391,2008,31,151,9.8,1263,3.4, NE,Saline County
1725,124753,"Sarpy County, NE",12888,2008,31,153,5.4,7971,3.2, NE,Sarpy County
1726,14978,"Saunders County, NE",2000,2008,31,155,7.4,1467,3.6, NE,Saunders County
1727,25133,"Scotts Bluff County, NE",4567,2008,31,157,14,5002,3.7, NE,Scotts Bluff County
1728,11757,"Seward County, NE",1375,2008,31,159,7.7,1192,3.2, NE,Seward County
1729,3306,"Sheridan County, NE",763,2008,31,161,15.6,809,2.7, NE,Sheridan County
1730,1867,"Sherman County, NE",345,2008,31,163,12.3,359,2.7, NE,Sherman County
1731,870,"Sioux County, NE",202,2008,31,165,13.1,167,3.4, NE,Sioux County
1732,4646,"Stanton County, NE",732,2008,31,167,8.7,533,2.8, NE,Stanton County
1733,3187,"Thayer County, NE",499,2008,31,169,10.9,533,3.2, NE,Thayer County
1734,388,"Thomas County, NE",74,2008,31,171,13.2,77,4.0, NE,Thomas County
1735,5026,"Thurston County, NE",1243,2008,31,173,28.2,1969,6.7, NE,Thurston County
1736,2647,"Valley County, NE",437,2008,31,175,12.6,516,2.8, NE,Valley County
1737,15227,"Washington County, NE",1563,2008,31,177,6.7,1296,3.1, NE,Washington County
1738,5927,"Wayne County, NE",931,2008,31,179,12.1,983,2.9, NE,Wayne County
1739,2065,"Webster County, NE",405,2008,31,181,11.5,390,3.4, NE,Webster County
1740,545,"Wheeler County, NE",96,2008,31,183,18.7,150,2.3, NE,Wheeler County
1741,9596,"York County, NE",1288,2008,31,185,9.7,1297,3.7, NE,York County
1742,15864,"Churchill County, NV",5203,2008,32,001,10.6,2614,6.0, NV,Churchill County
1743,1267049,"Clark County, NV",386031,2008,32,003,11.1,205121,6.6, NV,Clark County
1744,29591,"Douglas County, NV",6748,2008,32,005,8,3580,7.4, NV,Douglas County
1745,32783,"Elko County, NV",9724,2008,32,007,7.5,3453,4.3, NV,Elko County
1746,310,"Esmeralda County, NV",157,2008,32,009,14.3,96,4.9, NV,Esmeralda County
1747,1046,"Eureka County, NV",336,2008,32,011,10,162,5.2, NV,Eureka County
1748,11932,"Humboldt County, NV",3853,2008,32,013,10.2,1786,4.9, NV,Humboldt County
1749,3547,"Lander County, NV",1014,2008,32,015,9.9,498,4.4, NV,Lander County
1750,2150,"Lincoln County, NV",969,2008,32,017,13.9,630,5.6, NV,Lincoln County
1751,34256,"Lyon County, NV",10841,2008,32,019,9.6,5042,9.8, NV,Lyon County
1752,2730,"Mineral County, NV",902,2008,32,021,15.9,732,7.5, NV,Mineral County
1753,25721,"Nye County, NV",8562,2008,32,023,15.8,6977,9.7, NV,Nye County
1754,3091,"Pershing County, NV",1200,2008,32,027,18.1,884,7.0, NV,Pershing County
1755,3019,"Storey County, NV",852,2008,32,029,5.2,222,6.9, NV,Storey County
1756,277394,"Washoe County, NV",80312,2008,32,031,12.2,49627,6.8, NV,Washoe County
1757,4969,"White Pine County, NV",1590,2008,32,033,13.5,1074,4.7, NV,White Pine County
1758,32241,"Carson City, NV",10797,2008,32,510,11.3,5837,7.1, NV,Carson City
1759,43701,"Belknap County, NH",7014,2008,33,001,9.1,5466,4.1, NH,Belknap County
1760,32230,"Carroll County, NH",6097,2008,33,003,9.2,4292,3.6, NH,Carroll County
1761,53701,"Cheshire County, NH",8414,2008,33,005,10.3,7532,3.7, NH,Cheshire County
1762,21646,"Coos County, NH",4011,2008,33,007,13,4059,5.2, NH,Coos County
1763,57974,"Grafton County, NH",8727,2008,33,009,10.6,8407,3.1, NH,Grafton County
1764,309373,"Hillsborough County, NH",40883,2008,33,011,7,27632,3.9, NH,Hillsborough County
1765,108739,"Merrimack County, NH",14451,2008,33,013,8.6,12073,3.6, NH,Merrimack County
1766,233290,"Rockingham County, NH",27370,2008,33,015,4.8,14020,4.2, NH,Rockingham County
1767,89726,"Strafford County, NH",12705,2008,33,017,10.7,12311,3.6, NH,Strafford County
1768,30284,"Sullivan County, NH",5206,2008,33,019,9.9,4146,3.4, NH,Sullivan County
1769,193429,"Atlantic County, NJ",34194,2008,34,001,11.1,29498,6.8, NJ,Atlantic County
1770,666320,"Bergen County, NJ",96739,2008,34,003,5.3,47293,4.4, NJ,Bergen County
1771,336674,"Burlington County, NJ",38707,2008,34,005,5.4,23326,4.9, NJ,Burlington County
1772,385840,"Camden County, NJ",60201,2008,34,007,11.2,56871,5.9, NJ,Camden County
1773,63921,"Cape May County, NJ",10457,2008,34,009,8.9,8300,7.9, NJ,Cape May County
1774,104327,"Cumberland County, NJ",21082,2008,34,011,13.4,19360,7.9, NJ,Cumberland County
1775,549530,"Essex County, NJ",113042,2008,34,013,14.5,108608,6.4, NJ,Essex County
1776,224247,"Gloucester County, NJ",26348,2008,34,015,6.9,19438,5.3, NJ,Gloucester County
1777,418131,"Hudson County, NJ",107186,2008,34,017,14.9,87699,6.2, NJ,Hudson County
1778,102689,"Hunterdon County, NJ",8314,2008,34,019,3.7,4596,3.7, NJ,Hunterdon County
1779,265079,"Mercer County, NJ",37676,2008,34,021,9,30973,4.7, NJ,Mercer County
1780,595023,"Middlesex County, NJ",88463,2008,34,023,7.1,54644,4.9, NJ,Middlesex County
1781,492145,"Monmouth County, NJ",61690,2008,34,025,5.9,37480,4.8, NJ,Monmouth County
1782,386009,"Morris County, NJ",34381,2008,34,027,4,19263,3.9, NJ,Morris County
1783,388301,"Ocean County, NJ",58234,2008,34,029,8.6,48172,5.8, NJ,Ocean County
1784,339580,"Passaic County, NJ",83212,2008,34,031,13.9,66753,6.6, NJ,Passaic County
1785,49026,"Salem County, NJ",7236,2008,34,033,10.5,6821,6.1, NJ,Salem County
1786,261883,"Somerset County, NJ",23621,2008,34,035,3.6,11619,4.0, NJ,Somerset County
1787,119975,"Sussex County, NJ",14323,2008,34,037,4.6,6833,4.9, NJ,Sussex County
1788,371485,"Union County, NJ",81071,2008,34,039,8.8,45220,5.6, NJ,Union County
1789,83515,"Warren County, NJ",10960,2008,34,041,6.7,7303,4.9, NJ,Warren County
1790,438353,"Bernalillo County, NM",111255,2008,35,001,14.3,89607,4.4, NM,Bernalillo County
1791,1788,"Catron County, NM",761,2008,35,003,20.7,700,5.3, NM,Catron County
1792,38121,"Chaves County, NM",13576,2008,35,005,21.2,12926,4.3, NM,Chaves County
1793,16804,"Cibola County, NM",5477,2008,35,006,24.2,6151,4.6, NM,Cibola County
1794,7902,"Colfax County, NM",2262,2008,35,007,16.6,2097,4.4, NM,Colfax County
1795,28703,"Curry County, NM",8979,2008,35,009,17.9,7682,3.2, NM,Curry County
1796,908,"DeBaca County, NM",440,2008,35,011,18,330,4.1, NM,DeBaca County
1797,122608,"Dona Ana County, NM",47816,2008,35,013,23.3,45531,4.7, NM,Dona Ana County
1798,34231,"Eddy County, NM",9854,2008,35,015,15.3,7744,3.0, NM,Eddy County
1799,18506,"Grant County, NM",5005,2008,35,017,19,5535,5.0, NM,Grant County
1800,2125,"Guadalupe County, NM",885,2008,35,019,23.7,887,6.1, NM,Guadalupe County
1801,342,"Harding County, NM",153,2008,35,021,15.2,104,3.0, NM,Harding County
1802,2863,"Hidalgo County, NM",1213,2008,35,023,21.3,1025,4.3, NM,Hidalgo County
1803,37655,"Lea County, NM",12868,2008,35,025,15.5,8869,2.9, NM,Lea County
1804,12010,"Lincoln County, NM",4341,2008,35,027,15.4,3157,3.5, NM,Lincoln County
1805,14717,"Los Alamos County, NM",818,2008,35,028,3.1,552,3.0, NM,Los Alamos County
1806,14570,"Luna County, NM",6551,2008,35,029,28,7530,12.1, NM,Luna County
1807,43715,"McKinley County, NM",21493,2008,35,031,30.8,21578,5.5, NM,McKinley County
1808,2989,"Mora County, NM",1109,2008,35,033,23,1154,8.6, NM,Mora County
1809,38015,"Otero County, NM",14226,2008,35,035,18,10893,4.4, NM,Otero County
1810,5201,"Quay County, NM",1759,2008,35,037,19.9,1733,4.9, NM,Quay County
1811,26013,"Rio Arriba County, NM",9128,2008,35,039,17.2,6954,5.5, NM,Rio Arriba County
1812,11435,"Roosevelt County, NM",3834,2008,35,041,21.2,3712,3.1, NM,Roosevelt County
1813,89313,"Sandoval County, NM",20165,2008,35,043,11,13435,5.2, NM,Sandoval County
1814,77424,"San Juan County, NM",32944,2008,35,045,14.4,17372,3.9, NM,San Juan County
1815,18300,"San Miguel County, NM",5134,2008,35,047,25.6,7056,4.9, NM,San Miguel County
1816,91203,"Santa Fe County, NM",30549,2008,35,049,12.3,17328,3.8, NM,Santa Fe County
1817,6614,"Sierra County, NM",2146,2008,35,051,23.9,2899,4.1, NM,Sierra County
1818,10973,"Socorro County, NM",4085,2008,35,053,27.3,4770,3.6, NM,Socorro County
1819,18987,"Taos County, NM",7328,2008,35,055,18.1,5678,5.5, NM,Taos County
1820,10330,"Torrance County, NM",3323,2008,35,057,21.4,3342,5.6, NM,Torrance County
1821,2231,"Union County, NM",813,2008,35,059,16,602,2.9, NM,Union County
1822,47258,"Valencia County, NM",14474,2008,35,061,15.7,10924,5.1, NM,Valencia County
1823,220647,"Albany County, NY",23041,2008,36,001,12.3,34703,4.9, NY,Albany County
1824,32956,"Allegany County, NY",4356,2008,36,003,17.2,7669,6.4, NY,Allegany County
1825,985238,"Bronx County, NY",210809,2008,36,005,27.3,367883,7.6, NY,Bronx County
1826,135742,"Broome County, NY",18321,2008,36,007,14.2,26309,5.6, NY,Broome County
1827,57390,"Cattaraugus County, NY",7926,2008,36,009,14.8,11403,6.1, NY,Cattaraugus County
1828,55127,"Cayuga County, NY",8994,2008,36,011,12.5,9408,5.5, NY,Cayuga County
1829,94389,"Chautauqua County, NY",12894,2008,36,013,17.7,22604,5.5, NY,Chautauqua County
1830,61892,"Chemung County, NY",7701,2008,36,015,16.1,13254,5.6, NY,Chemung County
1831,36632,"Chenango County, NY",5380,2008,36,017,14.2,7055,6.4, NY,Chenango County
1832,55830,"Clinton County, NY",8202,2008,36,019,14.4,10779,6.5, NY,Clinton County
1833,43384,"Columbia County, NY",6616,2008,36,021,10.5,6266,4.8, NY,Columbia County
1834,34183,"Cortland County, NY",4605,2008,36,023,15.3,6855,6.4, NY,Cortland County
1835,30959,"Delaware County, NY",4454,2008,36,025,16.5,7254,6.0, NY,Delaware County
1836,213246,"Dutchess County, NY",27732,2008,36,027,8.7,23978,5.1, NY,Dutchess County
1837,677948,"Erie County, NY",67666,2008,36,029,13.5,118925,5.7, NY,Erie County
1838,24880,"Essex County, NY",4197,2008,36,031,13,4572,6.7, NY,Essex County
1839,31803,"Franklin County, NY",5977,2008,36,033,16.2,7179,6.9, NY,Franklin County
1840,39924,"Fulton County, NY",5395,2008,36,035,14.6,7805,6.7, NY,Fulton County
1841,42493,"Genesee County, NY",5330,2008,36,037,10.6,5992,5.6, NY,Genesee County
1842,32458,"Greene County, NY",5847,2008,36,039,12.1,5491,5.9, NY,Greene County
1843,3160,"Hamilton County, NY",720,2008,36,041,10.5,526,6.2, NY,Hamilton County
1844,44999,"Herkimer County, NY",6432,2008,36,043,14,8562,6.1, NY,Herkimer County
1845,83607,"Jefferson County, NY",12330,2008,36,045,14.6,15999,6.8, NY,Jefferson County
1846,1881440,"Kings County, NY",329211,2008,36,047,21.1,532939,6.0, NY,Kings County
1847,19249,"Lewis County, NY",2789,2008,36,049,13.5,3508,6.7, NY,Lewis County
1848,43352,"Livingston County, NY",5621,2008,36,051,10.8,6160,5.9, NY,Livingston County
1849,48622,"Madison County, NY",6867,2008,36,053,12.5,8049,5.7, NY,Madison County
1850,556536,"Monroe County, NY",51769,2008,36,055,13.1,92057,5.5, NY,Monroe County
1851,34821,"Montgomery County, NY",4891,2008,36,057,16.7,7930,7.1, NY,Montgomery County
1852,1027634,"Nassau County, NY",115399,2008,36,059,4.9,64667,4.7, NY,Nassau County
1853,1230194,"New York County, NY",159573,2008,36,061,16.9,267745,4.9, NY,New York County
1854,157724,"Niagara County, NY",20419,2008,36,063,12.1,25504,6.7, NY,Niagara County
1855,160610,"Oneida County, NY",22004,2008,36,065,14.2,30851,5.4, NY,Oneida County
1856,339212,"Onondaga County, NY",41328,2008,36,067,11.7,51683,5.2, NY,Onondaga County
1857,78890,"Ontario County, NY",8148,2008,36,069,9.8,9953,5.2, NY,Ontario County
1858,287969,"Orange County, NY",43020,2008,36,071,9.7,35826,5.4, NY,Orange County
1859,29150,"Orleans County, NY",4630,2008,36,073,13.9,5451,6.9, NY,Orleans County
1860,90845,"Oswego County, NY",11140,2008,36,075,15.9,18429,7.0, NY,Oswego County
1861,42220,"Otsego County, NY",5294,2008,36,077,17.3,9841,5.7, NY,Otsego County
1862,78039,"Putnam County, NY",8582,2008,36,079,4.9,4800,4.4, NY,Putnam County
1863,1605277,"Queens County, NY",385264,2008,36,081,12.3,278546,5.0, NY,Queens County
1864,117254,"Rensselaer County, NY",14037,2008,36,083,10.3,15555,5.2, NY,Rensselaer County
1865,379505,"Richmond County, NY",45497,2008,36,085,10.3,49544,5.1, NY,Richmond County
1866,226030,"Rockland County, NY",29216,2008,36,087,10.4,30404,4.8, NY,Rockland County
1867,73149,"St. Lawrence County, NY",10680,2008,36,089,17.2,16865,7.1, NY,St. Lawrence County
1868,169357,"Saratoga County, NY",17975,2008,36,091,7.4,15661,4.6, NY,Saratoga County
1869,111187,"Schenectady County, NY",14122,2008,36,093,11.6,17072,5.1, NY,Schenectady County
1870,22335,"Schoharie County, NY",3027,2008,36,095,10.9,3289,6.9, NY,Schoharie County
1871,13289,"Schuyler County, NY",2102,2008,36,097,12.4,2256,5.8, NY,Schuyler County
1872,22789,"Seneca County, NY",3559,2008,36,099,11.9,3706,5.5, NY,Seneca County
1873,71246,"Steuben County, NY",9412,2008,36,101,13.5,12844,6.1, NY,Steuben County
1874,1155222,"Suffolk County, NY",148650,2008,36,103,5.6,83346,5.0, NY,Suffolk County
1875,51982,"Sullivan County, NY",9954,2008,36,105,16.4,11978,6.5, NY,Sullivan County
1876,38288,"Tioga County, NY",4318,2008,36,107,9.1,4548,5.3, NY,Tioga County
1877,70384,"Tompkins County, NY",8335,2008,36,109,17.3,15225,4.1, NY,Tompkins County
1878,129009,"Ulster County, NY",20255,2008,36,111,12.1,21001,5.5, NY,Ulster County
1879,47249,"Warren County, NY",6690,2008,36,113,10.5,6762,5.6, NY,Warren County
1880,43007,"Washington County, NY",7122,2008,36,115,10.6,6246,5.3, NY,Washington County
1881,69553,"Wayne County, NY",8528,2008,36,117,9.9,8922,5.9, NY,Wayne County
1882,711312,"Westchester County, NY",95196,2008,36,119,8.4,78557,4.8, NY,Westchester County
1883,27874,"Wyoming County, NY",4076,2008,36,121,11.4,4252,6.2, NY,Wyoming County
1884,16549,"Yates County, NY",2837,2008,36,123,14.5,3372,4.9, NY,Yates County
1885,101481,"Alamance County, NC",23492,2008,37,001,15.8,22864,6.4, NC,Alamance County
1886,24975,"Alexander County, NC",5625,2008,37,003,12.7,4474,7.0, NC,Alexander County
1887,6743,"Alleghany County, NC",2009,2008,37,005,18.5,1990,7.4, NC,Alleghany County
1888,15862,"Anson County, NC",3509,2008,37,007,23.4,5320,8.8, NC,Anson County
1889,16371,"Ashe County, NC",4400,2008,37,009,15.8,4008,6.7, NC,Ashe County
1890,9584,"Avery County, NC",2949,2008,37,011,17.6,2706,5.7, NC,Avery County
1891,30870,"Beaufort County, NC",6863,2008,37,013,19.1,8697,7.1, NC,Beaufort County
1892,12544,"Bertie County, NC",2779,2008,37,015,23.3,4264,7.6, NC,Bertie County
1893,22522,"Bladen County, NC",4965,2008,37,017,24,7575,7.7, NC,Bladen County
1894,64098,"Brunswick County, NC",19112,2008,37,019,11.9,12165,6.3, NC,Brunswick County
1895,156093,"Buncombe County, NC",33331,2008,37,021,13.9,31032,4.7, NC,Buncombe County
1896,59462,"Burke County, NC",14145,2008,37,023,15.5,13320,8.1, NC,Burke County
1897,124152,"Cabarrus County, NC",24962,2008,37,025,9.9,16484,5.7, NC,Cabarrus County
1898,54442,"Caldwell County, NC",13032,2008,37,027,15.4,12097,7.7, NC,Caldwell County
1899,6887,"Camden County, NC",1576,2008,37,029,8.7,835,5.4, NC,Camden County
1900,41401,"Carteret County, NC",9888,2008,37,031,11.8,7330,5.3, NC,Carteret County
1901,15164,"Caswell County, NC",3346,2008,37,033,18.9,4133,8.0, NC,Caswell County
1902,109828,"Catawba County, NC",24741,2008,37,035,13.8,21344,7.1, NC,Catawba County
1903,43349,"Chatham County, NC",10394,2008,37,037,10.3,6438,4.9, NC,Chatham County
1904,16638,"Cherokee County, NC",4304,2008,37,039,17.9,4699,9.1, NC,Cherokee County
1905,9778,"Chowan County, NC",2090,2008,37,041,18.5,2641,8.6, NC,Chowan County
